ticket_id,customer_id,created_date,resolved_date,category,priority,satisfaction_score,resolution_time_hours
3270,3513,2024-08-14,2024-08-15 04:04:41,Technical,Medium,4.0,28.078055555555554
3271,3513,2024-02-19,2024-02-19 12:38:16,Technical,Medium,0.0,12.637777777777778
3272,3513,2024-09-26,2024-09-26 12:07:52,Billing,Low,0.0,12.13111111111111
3273,3513,2024-06-07,2024-06-08 05:49:39,Technical,Low,0.0,29.8275
3274,3667,2024-08-23,2024-08-23 13:11:07,Billing,Medium,4.0,13.185277777777777
3275,3667,2024-01-02,2024-01-03 03:37:24,Billing,High,3.0,27.623333333333335
3276,3667,2024-02-19,,Billing,Medium,0.0,
3277,3667,2024-12-30,,Technical,Medium,0.0,
3278,455,2024-04-28,2024-04-28 21:06:34,Billing,Medium,0.0,21.109444444444446
3279,455,2024-08-22,2024-08-22 06:58:08,Billing,Medium,0.0,6.9688888888888885
3280,1007,2024-12-13,2024-12-13 21:33:57,Billing,High,1.0,21.565833333333334
3281,1007,2024-02-05,,Billing,High,0.0,
3282,1007,2024-08-27,,Technical,Low,0.0,
3283,1007,2024-07-16,2024-07-16 13:53:17,Technical,Medium,5.0,13.888055555555555
3284,4545,2024-11-03,2024-11-03 23:07:57,Technical,Low,0.0,23.1325
3285,4545,2024-07-11,2024-07-11 18:37:06,Technical,Low,0.0,18.618333333333332
3286,4545,2024-11-06,,Billing,Low,0.0,
3287,4545,2024-01-30,2024-01-31 07:18:27,Technical,Medium,4.0,31.3075
3288,3145,2024-06-09,,Billing,Low,0.0,
3289,3145,2024-03-26,,Technical,Medium,0.0,
3290,3145,2024-05-28,2024-05-28 13:05:31,Billing,Low,4.0,13.091944444444444
3291,3145,2024-06-09,2024-06-10 21:46:38,Technical,High,0.0,45.77722222222222
3292,2172,2024-02-04,2024-02-04 15:38:43,Technical,Medium,0.0,15.645277777777778
3293,2172,2024-05-12,2024-05-12 20:59:56,Billing,Low,2.0,20.99888888888889
3294,2172,2024-01-08,2024-01-09 06:08:04,Technical,Medium,3.0,30.134444444444444
3295,2172,2024-10-03,2024-10-03 07:09:06,Technical,Medium,0.0,7.151666666666666
3296,2517,2024-08-27,2024-08-27 12:25:19,Technical,Low,0.0,12.421944444444444
3297,2974,2024-07-28,2024-07-28 16:26:52,Technical,High,3.0,16.447777777777777
3298,2974,2024-05-02,2024-05-02 07:32:50,General,Low,0.0,7.5472222222222225
3299,2974,2024-01-28,2024-01-28 11:14:25,General,Low,0.0,11.240277777777777
3300,2974,2024-08-20,2024-08-20 20:41:11,General,Medium,0.0,20.68638888888889
3301,2974,2024-10-31,2024-10-31 10:05:42,Billing,Low,4.0,10.095
3302,4202,2024-04-28,2024-04-28 06:15:45,Technical,Low,4.0,6.2625
3303,4202,2024-09-12,2024-09-12 21:05:38,Technical,Low,0.0,21.093888888888888
3304,1445,2024-03-16,,Technical,High,0.0,
3305,1445,2024-11-29,2024-11-29 17:52:29,Technical,Medium,4.0,17.87472222222222
3306,3932,2024-12-25,2024-12-25 10:41:01,General,Medium,4.0,10.68361111111111
3307,3989,2024-09-18,2024-09-18 19:17:05,Billing,Low,5.0,19.28472222222222
3308,3989,2024-07-11,2024-07-11 14:28:48,Billing,Low,4.0,14.48
3309,3989,2024-03-13,2024-03-13 09:40:23,Billing,Low,5.0,9.673055555555555
3310,3989,2024-09-03,2024-09-03 23:10:25,Technical,Low,0.0,23.17361111111111
3311,1587,2024-02-01,,Billing,Low,0.0,
3312,1587,2024-04-27,,General,Medium,0.0,
3313,1587,2024-08-15,2024-08-15 08:33:20,Technical,Medium,1.0,8.555555555555555
3314,1587,2024-07-21,,Technical,Medium,0.0,
3315,413,2024-02-28,2024-02-28 19:52:06,General,High,1.0,19.868333333333332
3316,3834,2024-09-26,2024-09-26 03:54:46,General,Medium,4.0,3.912777777777778
3317,2688,2024-09-21,,Technical,High,0.0,
3318,2688,2024-09-11,2024-09-11 16:09:08,Technical,Low,0.0,16.15222222222222
3319,2688,2024-09-02,2024-09-02 17:31:03,Billing,High,0.0,17.5175
3320,2688,2024-05-28,2024-05-28 07:40:18,Billing,Medium,4.0,7.671666666666667
3321,1390,2024-02-01,2024-02-01 08:34:38,Technical,Medium,0.0,8.577222222222222
3322,946,2024-12-22,,Technical,Medium,0.0,
3323,946,2024-06-08,2024-06-08 13:39:15,Technical,Low,2.0,13.654166666666667
3324,946,2024-08-25,2024-08-25 06:18:14,Billing,Low,5.0,6.303888888888889
3325,946,2024-12-11,,Technical,High,0.0,
3326,946,2024-01-07,2024-01-07 08:29:20,Billing,Low,0.0,8.488888888888889
3327,619,2024-04-12,2024-04-12 03:19:11,Technical,Low,4.0,3.319722222222222
3328,619,2024-07-01,,Technical,Low,0.0,
3329,2323,2024-09-29,2024-09-29 11:21:19,Billing,Low,4.0,11.355277777777777
3330,255,2024-01-03,2024-01-03 10:19:53,General,Low,0.0,10.331388888888888
3331,255,2024-07-13,2024-07-13 17:10:10,Technical,Low,4.0,17.169444444444444
3332,255,2024-05-23,,Technical,Medium,0.0,
3333,3378,2024-08-24,2024-08-24 06:42:36,Billing,Medium,5.0,6.71
3334,3378,2024-06-14,2024-06-14 09:33:02,General,Low,0.0,9.550555555555556
3335,3378,2024-06-19,2024-06-19 10:41:38,Technical,Medium,0.0,10.693888888888889
3336,4958,2024-06-28,2024-06-28 22:50:12,Billing,Low,0.0,22.836666666666666
3337,4958,2024-12-03,2024-12-04 16:47:53,General,High,4.0,40.79805555555556
3338,4958,2024-06-13,2024-06-13 14:25:40,Technical,High,4.0,14.427777777777777
3339,3317,2024-09-06,2024-09-06 08:41:28,Technical,Low,0.0,8.69111111111111
3340,1787,2024-10-30,2024-10-30 16:02:18,Technical,Low,0.0,16.038333333333334
3341,3530,2024-05-12,2024-05-12 17:34:49,Billing,Medium,3.0,17.580277777777777
3342,3530,2024-09-25,2024-09-25 07:45:25,Billing,Low,4.0,7.756944444444445
3343,3530,2024-04-18,2024-04-18 06:47:25,Technical,High,0.0,6.790277777777778
3344,3584,2024-03-07,,Billing,Medium,0.0,
3345,3584,2024-01-31,2024-01-31 04:20:29,Billing,Medium,5.0,4.341388888888889
3346,497,2024-10-03,2024-10-03 10:35:17,Billing,Medium,5.0,10.588055555555556
3347,497,2024-09-10,,Technical,Low,0.0,
3348,873,2024-02-15,,Technical,Medium,0.0,
3349,4584,2024-02-17,2024-02-17 00:59:30,Billing,Medium,5.0,0.9916666666666667
3350,4584,2024-07-03,2024-07-04 07:53:36,Technical,Low,4.0,31.893333333333334
3351,4584,2024-09-25,2024-09-25 04:59:33,General,Low,4.0,4.9925
3352,4584,2024-08-11,2024-08-12 03:07:07,Technical,High,0.0,27.11861111111111
3353,4780,2024-01-25,2024-01-25 10:32:10,Technical,Low,5.0,10.536111111111111
3354,4780,2024-11-25,2024-11-25 09:46:03,Technical,Medium,5.0,9.7675
3355,4780,2024-07-28,2024-07-29 06:19:28,Technical,Low,5.0,30.324444444444445
3356,4780,2024-06-02,2024-06-02 21:50:44,Technical,Medium,4.0,21.845555555555556
3357,3289,2024-08-19,,Technical,High,0.0,
3358,4252,2024-03-20,2024-03-20 07:22:31,General,Medium,0.0,7.375277777777778
3359,4252,2024-02-22,2024-02-22 18:12:58,Technical,Medium,4.0,18.21611111111111
3360,4252,2024-06-03,2024-06-03 07:35:37,Technical,Low,0.0,7.5936111111111115
3361,4252,2024-01-09,2024-01-10 17:27:53,Technical,Low,4.0,41.46472222222222
3362,4694,2024-03-19,2024-03-21 04:29:30,Technical,Low,4.0,52.49166666666667
3363,4694,2024-05-20,,Billing,Low,0.0,
3364,4694,2024-08-03,2024-08-04 07:43:34,Billing,Medium,4.0,31.726111111111113
3365,343,2024-04-18,2024-04-18 06:09:31,Technical,Medium,5.0,6.158611111111111
3366,343,2024-11-14,,Technical,Medium,0.0,
3367,343,2024-02-21,2024-02-22 03:28:22,Technical,Low,2.0,27.47277777777778
3368,3285,2024-07-25,2024-07-25 16:33:43,Technical,Low,4.0,16.561944444444446
3369,3285,2024-10-13,2024-10-13 08:09:02,Billing,Low,0.0,8.150555555555556
3370,2674,2024-11-08,2024-11-08 03:04:25,Technical,High,3.0,3.073611111111111
3371,2674,2024-09-10,2024-09-10 07:04:08,Technical,Low,0.0,7.068888888888889
3372,2674,2024-08-15,2024-08-15 22:49:11,Technical,Medium,3.0,22.81972222222222
3373,2674,2024-09-20,2024-09-20 22:20:19,Technical,Low,5.0,22.33861111111111
3374,499,2024-04-07,,Technical,High,0.0,
3375,499,2024-03-06,2024-03-06 12:44:36,Billing,Low,0.0,12.743333333333334
3376,990,2024-11-15,,Billing,Low,0.0,
3377,990,2024-04-28,,Technical,Low,0.0,
3378,970,2024-01-01,2024-01-01 15:32:17,Technical,Low,0.0,15.538055555555555
3379,970,2024-02-08,,Billing,Low,0.0,
3380,970,2024-10-25,2024-10-25 07:17:43,Technical,High,0.0,7.295277777777778
3381,970,2024-09-17,2024-09-18 08:08:32,Technical,Low,5.0,32.14222222222222
3382,970,2024-09-07,2024-09-07 10:24:57,Billing,Low,3.0,10.415833333333333
3383,1421,2024-05-01,2024-05-01 14:29:32,General,High,0.0,14.492222222222223
3384,1421,2024-10-23,2024-10-24 15:14:49,Technical,Low,4.0,39.246944444444445
3385,1421,2024-08-23,,Billing,Low,0.0,
3386,1000,2024-02-05,2024-02-05 16:56:10,General,Low,0.0,16.93611111111111
3387,1000,2024-11-29,2024-11-30 05:49:51,Technical,Medium,4.0,29.830833333333334
3388,1000,2024-01-22,2024-01-22 06:59:36,General,High,0.0,6.993333333333333
3389,724,2024-01-29,2024-01-29 19:29:23,Technical,Low,5.0,19.489722222222223
3390,724,2024-09-07,2024-09-08 08:14:06,Technical,Medium,5.0,32.235
3391,724,2024-01-17,2024-01-18 16:12:18,Billing,Medium,1.0,40.205
3392,724,2024-09-10,2024-09-10 10:47:56,Technical,Medium,4.0,10.79888888888889
3393,724,2024-04-17,2024-04-17 10:36:49,Technical,High,4.0,10.613611111111112
3394,3373,2024-01-13,,Billing,Low,0.0,
3395,3373,2024-07-18,2024-07-19 02:15:09,General,Low,0.0,26.2525
3396,3373,2024-11-18,2024-11-18 17:11:50,General,Low,0.0,17.197222222222223
3397,3373,2024-11-06,2024-11-06 23:11:30,Technical,Medium,4.0,23.191666666666666
3398,3373,2024-01-21,2024-01-21 14:20:56,Technical,Medium,0.0,14.348888888888888
3399,109,2024-01-23,2024-01-24 16:18:54,Technical,Low,4.0,40.315
3400,109,2024-09-19,,Technical,Low,0.0,
3401,109,2024-01-13,2024-01-13 21:47:20,Billing,Low,0.0,21.788888888888888
3402,1355,2024-01-12,2024-01-12 15:55:10,Technical,Low,5.0,15.919444444444444
3403,4745,2024-02-19,2024-02-19 08:27:27,General,Low,0.0,8.4575
3404,4745,2024-08-13,,Technical,High,0.0,
3405,4745,2024-08-30,2024-08-30 14:13:43,General,Low,5.0,14.22861111111111
3406,4351,2024-12-04,,Billing,Medium,0.0,
3407,4351,2024-10-17,2024-10-18 00:46:12,Technical,High,0.0,24.77
3408,4351,2024-09-09,2024-09-09 09:10:40,Billing,High,0.0,9.177777777777777
3409,4351,2024-11-10,2024-11-10 16:13:32,Billing,High,0.0,16.225555555555555
3410,4351,2024-04-26,,Billing,Low,0.0,
3411,3132,2024-09-13,2024-09-13 08:47:57,Technical,Medium,4.0,8.799166666666666
3412,3132,2024-05-21,,Technical,Medium,0.0,
3413,3132,2024-10-25,2024-10-25 11:08:49,Billing,High,2.0,11.146944444444445
3414,3132,2024-05-11,2024-05-11 22:53:15,Technical,Low,5.0,22.8875
3415,513,2024-10-09,2024-10-09 01:11:18,Technical,Low,0.0,1.1883333333333332
3416,513,2024-06-24,2024-06-25 19:54:08,Technical,Low,5.0,43.90222222222222
3417,513,2024-01-19,2024-01-19 05:59:30,Technical,Low,0.0,5.991666666666666
3418,513,2024-08-15,2024-08-16 04:23:15,Billing,Medium,4.0,28.3875
3419,1432,2024-11-16,2024-11-16 16:47:12,Billing,High,3.0,16.786666666666665
3420,1432,2024-03-04,2024-03-04 06:04:59,Technical,Low,0.0,6.083055555555555
3421,1432,2024-12-14,2024-12-14 10:39:21,Technical,Medium,0.0,10.655833333333334
3422,4126,2024-06-24,2024-06-26 04:34:51,Technical,Low,5.0,52.58083333333333
3423,4126,2024-01-02,2024-01-02 12:32:32,Technical,Low,0.0,12.542222222222222
3424,4126,2024-02-14,2024-02-14 06:56:40,Technical,Medium,0.0,6.944444444444445
3425,1519,2024-05-12,2024-05-12 08:22:01,Technical,Medium,5.0,8.366944444444444
3426,1519,2024-07-13,2024-07-13 04:32:28,Technical,Low,4.0,4.541111111111111
3427,1519,2024-01-14,2024-01-15 12:51:48,Billing,Medium,4.0,36.86333333333334
3428,1519,2024-12-04,,Technical,Low,0.0,
3429,879,2024-03-21,2024-03-21 14:43:15,Technical,Low,0.0,14.720833333333333
3430,879,2024-08-18,2024-08-18 03:02:53,Technical,High,3.0,3.0480555555555555
3431,879,2024-12-07,2024-12-07 20:54:17,Technical,High,0.0,20.904722222222222
3432,617,2024-01-24,2024-01-25 02:04:03,Billing,Medium,0.0,26.0675
3433,3258,2024-03-18,2024-03-19 08:45:56,Technical,Medium,2.0,32.76555555555556
3434,3258,2024-02-01,2024-02-01 10:21:08,Technical,Low,5.0,10.352222222222222
3435,3258,2024-09-02,2024-09-02 10:07:16,General,Low,0.0,10.12111111111111
3436,2371,2024-06-28,2024-06-28 09:56:08,Technical,Medium,0.0,9.935555555555556
3437,2371,2024-04-04,2024-04-04 12:37:44,Technical,Medium,3.0,12.62888888888889
3438,2371,2024-03-04,,Technical,Medium,0.0,
3439,2371,2024-11-18,2024-11-18 10:47:47,Billing,Low,4.0,10.796388888888888
3440,2371,2024-02-08,,Technical,Medium,0.0,
3441,4420,2024-07-12,2024-07-12 05:26:56,Billing,Low,5.0,5.448888888888889
3442,4420,2024-06-02,2024-06-02 10:53:30,Technical,Medium,5.0,10.891666666666667
3443,3538,2024-10-02,,Technical,Low,0.0,
3444,3538,2024-02-08,2024-02-08 06:09:08,Billing,Low,4.0,6.152222222222222
3445,3538,2024-04-26,2024-04-26 18:07:58,General,Low,4.0,18.13277777777778
3446,3538,2024-06-10,,Billing,Low,0.0,
3447,3538,2024-10-10,2024-10-10 07:49:00,Technical,Low,4.0,7.816666666666666
3448,4460,2024-08-02,2024-08-03 02:43:53,Technical,Low,4.0,26.73138888888889
3449,4460,2024-07-30,2024-07-31 03:26:23,Technical,Medium,0.0,27.439722222222223
3450,2242,2024-09-06,2024-09-07 12:18:47,Technical,Medium,0.0,36.31305555555556
3451,2242,2024-03-18,2024-03-18 08:57:24,Technical,Low,5.0,8.956666666666667
3452,4675,2024-01-16,2024-01-16 23:41:21,Technical,Medium,0.0,23.689166666666665
3453,4675,2024-05-07,2024-05-07 11:09:11,Technical,Low,0.0,11.153055555555556
3454,4675,2024-11-07,2024-11-07 09:04:47,Technical,Low,0.0,9.079722222222221
3455,4675,2024-10-22,,Billing,Low,0.0,
3456,4174,2024-11-05,2024-11-06 00:47:26,General,High,0.0,24.790555555555557
3457,4174,2024-09-12,2024-09-12 10:54:59,Billing,Low,0.0,10.91638888888889
3458,4174,2024-04-11,2024-04-11 20:35:02,Technical,Low,3.0,20.58388888888889
3459,1288,2024-06-30,2024-06-30 02:03:50,General,Medium,1.0,2.063888888888889
3460,1288,2024-03-17,2024-03-17 19:22:33,Technical,High,4.0,19.375833333333333
3461,3693,2024-06-06,2024-06-07 13:24:37,Technical,Low,3.0,37.41027777777778
3462,3693,2024-03-01,2024-03-01 04:04:33,General,High,2.0,4.075833333333334
3463,3693,2024-05-27,2024-05-28 07:59:34,Technical,Low,5.0,31.99277777777778
3464,2366,2024-07-02,2024-07-02 06:43:25,Technical,Medium,0.0,6.723611111111111
3465,4331,2024-06-22,2024-06-22 12:26:31,Technical,Low,5.0,12.441944444444445
3466,4331,2024-01-31,2024-01-31 21:07:04,Billing,Medium,0.0,21.11777777777778
3467,4331,2024-03-05,2024-03-05 11:37:34,Technical,Low,0.0,11.626111111111111
3468,4331,2024-01-10,2024-01-10 03:16:24,Billing,Low,4.0,3.2733333333333334
3469,581,2024-02-24,,Billing,Medium,0.0,
3470,581,2024-04-30,2024-05-01 01:07:04,Technical,Medium,4.0,25.11777777777778
3471,581,2024-03-01,2024-03-01 03:19:10,Billing,Low,0.0,3.3194444444444446
3472,3235,2024-08-14,2024-08-15 10:22:06,Billing,Medium,5.0,34.36833333333333
3473,3235,2024-02-08,2024-02-08 07:26:00,Technical,High,0.0,7.433333333333334
3474,3235,2024-10-03,2024-10-03 07:37:51,General,Low,4.0,7.630833333333333
3475,107,2024-06-20,2024-06-20 03:03:18,General,Medium,4.0,3.055
3476,107,2024-07-07,2024-07-07 04:06:08,Technical,Low,2.0,4.102222222222222
3477,107,2024-01-07,,Technical,Low,0.0,
3478,107,2024-08-11,2024-08-11 20:33:34,Billing,Medium,4.0,20.559444444444445
3479,107,2024-08-16,2024-08-16 06:52:02,Billing,Low,5.0,6.867222222222222
3480,144,2024-05-24,2024-05-24 02:22:56,Technical,Low,0.0,2.382222222222222
3481,144,2024-11-19,2024-11-19 13:35:05,Technical,Medium,0.0,13.584722222222222
3482,144,2024-03-27,2024-03-27 11:58:53,General,High,3.0,11.981388888888889
3483,144,2024-07-08,2024-07-08 04:54:13,Technical,Low,0.0,4.903611111111111
3484,144,2024-08-06,,Technical,Medium,0.0,
3485,3568,2024-12-26,2024-12-26 05:43:21,Technical,Medium,3.0,5.7225
3486,3568,2024-08-22,,Technical,Medium,0.0,
3487,3568,2024-12-07,2024-12-07 03:54:21,Billing,Low,4.0,3.9058333333333333
3488,765,2024-09-13,2024-09-13 12:28:32,Billing,Medium,5.0,12.475555555555555
3489,2316,2024-01-12,,Technical,Medium,0.0,
3490,2316,2024-06-20,,Billing,Medium,0.0,
3491,4316,2024-05-22,2024-05-22 14:37:29,Billing,Medium,4.0,14.624722222222223
3492,4316,2024-09-19,2024-09-19 03:52:55,Technical,Low,0.0,3.8819444444444446
3493,4316,2024-01-28,2024-01-29 03:28:07,General,Low,5.0,27.468611111111112
3494,3151,2024-12-30,2024-12-31 00:39:33,Billing,Low,5.0,24.659166666666668
3495,4729,2024-04-02,2024-04-02 11:17:40,Technical,Medium,4.0,11.294444444444444
3496,4729,2024-08-07,2024-08-08 09:34:17,Technical,Low,2.0,33.57138888888889
3497,4729,2024-03-02,,Billing,High,0.0,
3498,4729,2024-06-16,2024-06-16 11:32:28,Technical,High,0.0,11.54111111111111
3499,4729,2024-08-16,2024-08-16 09:08:30,Technical,Medium,0.0,9.141666666666667
3500,78,2024-12-12,2024-12-12 06:23:28,Billing,Low,0.0,6.391111111111111
3501,78,2024-11-10,2024-11-10 08:08:23,Technical,Low,3.0,8.139722222222222
3502,78,2024-12-04,2024-12-04 18:17:56,General,Low,0.0,18.29888888888889
3503,78,2024-09-11,,General,Medium,0.0,
3504,78,2024-10-19,,Technical,High,0.0,
3505,1930,2024-06-12,2024-06-13 01:01:44,Technical,Low,5.0,25.02888888888889
3506,1930,2024-09-08,2024-09-08 01:51:43,Billing,Medium,5.0,1.8619444444444444
3507,1936,2024-11-22,,Technical,Low,0.0,
3508,1936,2024-10-23,2024-10-24 02:53:59,General,Medium,0.0,26.899722222222223
3509,1936,2024-03-02,2024-03-03 00:59:00,Technical,High,0.0,24.983333333333334
3510,1936,2024-06-08,2024-06-08 00:19:35,Technical,Low,5.0,0.3263888888888889
3511,1936,2024-05-02,2024-05-03 00:08:18,Technical,High,5.0,24.138333333333332
3512,1871,2024-12-11,,Billing,Low,0.0,
3513,1871,2024-11-10,,Billing,Low,0.0,
3514,1871,2024-11-21,2024-11-21 17:03:53,Technical,Low,4.0,17.064722222222223
3515,2823,2024-08-04,2024-08-04 11:48:23,Technical,Medium,0.0,11.80638888888889
3516,810,2024-07-27,,Billing,Low,0.0,
3517,810,2024-09-08,2024-09-08 06:08:35,General,Medium,4.0,6.143055555555556
3518,3162,2024-02-26,2024-02-27 18:44:43,General,High,4.0,42.74527777777778
3519,3162,2024-04-21,2024-04-22 09:54:32,Technical,Low,5.0,33.90888888888889
3520,3162,2024-05-22,2024-05-22 23:38:02,Billing,Low,5.0,23.63388888888889
3521,4139,2024-04-22,2024-04-22 23:22:27,Billing,Low,5.0,23.374166666666667
3522,1488,2024-04-08,2024-04-08 15:26:03,General,Medium,3.0,15.434166666666666
3523,1488,2024-01-05,2024-01-05 01:44:36,Technical,Low,0.0,1.7433333333333334
3524,1488,2024-03-22,2024-03-22 05:41:53,Technical,Medium,3.0,5.698055555555555
3525,266,2024-09-19,,General,Medium,0.0,
3526,2088,2024-04-25,2024-04-25 04:55:04,General,Low,0.0,4.917777777777777
3527,4881,2024-03-25,2024-03-25 11:42:14,Technical,Medium,0.0,11.703888888888889
3528,4881,2024-07-27,2024-07-27 12:59:24,Technical,Medium,0.0,12.99
3529,4881,2024-08-24,2024-08-25 09:57:21,Technical,Low,0.0,33.95583333333333
3530,2237,2024-10-05,2024-10-05 16:13:13,Technical,Medium,3.0,16.220277777777778
3531,3747,2024-11-10,2024-11-10 02:07:17,Technical,Low,0.0,2.1213888888888888
3532,3747,2024-04-21,2024-04-21 13:20:36,Technical,Low,2.0,13.343333333333334
3533,3747,2024-01-24,2024-01-24 06:53:30,Billing,Low,0.0,6.891666666666667
3534,3747,2024-02-20,2024-02-21 11:04:10,Technical,Medium,0.0,35.06944444444444
3535,4843,2024-11-12,2024-11-12 22:46:35,Technical,Low,4.0,22.77638888888889
3536,4843,2024-06-11,,Billing,Medium,0.0,
3537,4843,2024-03-29,2024-03-29 09:36:59,General,Low,0.0,9.616388888888888
3538,4843,2024-12-03,,General,Low,0.0,
3539,4843,2024-06-15,,Billing,High,0.0,
3540,957,2024-12-06,2024-12-06 00:53:32,Billing,High,2.0,0.8922222222222222
3541,2106,2024-06-26,2024-06-27 02:25:17,Billing,Low,4.0,26.421388888888888
3542,2106,2024-09-19,2024-09-19 02:07:06,Billing,Low,5.0,2.118333333333333
3543,2106,2024-04-19,2024-04-19 16:48:39,Billing,Medium,0.0,16.810833333333335
3544,2106,2024-12-09,2024-12-09 13:17:29,Billing,Low,5.0,13.29138888888889
3545,2972,2024-03-13,2024-03-13 09:42:56,Billing,Low,4.0,9.715555555555556
3546,2972,2024-10-17,2024-10-17 08:28:52,Technical,Low,0.0,8.481111111111112
3547,2972,2024-10-26,2024-10-27 02:27:10,General,Medium,4.0,26.45277777777778
3548,2972,2024-01-27,2024-01-28 17:28:39,General,Medium,0.0,41.4775
3549,3673,2024-08-12,2024-08-12 23:26:04,Billing,Medium,4.0,23.434444444444445
3550,3673,2024-08-12,2024-08-13 05:53:17,Technical,High,0.0,29.888055555555557
3551,3673,2024-01-19,2024-01-19 05:19:57,General,Medium,0.0,5.3325
3552,3673,2024-08-14,2024-08-14 13:09:44,Billing,Medium,4.0,13.162222222222223
3553,2075,2024-07-28,2024-07-28 14:55:17,Technical,Low,0.0,14.921388888888888
3554,2075,2024-02-25,2024-02-25 11:39:20,Technical,Low,5.0,11.655555555555555
3555,2075,2024-02-13,2024-02-13 19:52:34,Technical,Low,5.0,19.87611111111111
3556,2075,2024-02-27,2024-02-27 03:35:58,Technical,Low,0.0,3.5994444444444444
3557,2075,2024-09-22,2024-09-22 17:48:32,General,Medium,5.0,17.808888888888887
3558,1523,2024-09-10,2024-09-10 17:30:01,Technical,High,2.0,17.50027777777778
3559,1523,2024-06-08,2024-06-09 02:06:10,Billing,Low,0.0,26.102777777777778
3560,1523,2024-05-31,,General,High,0.0,
3561,4476,2024-11-14,2024-11-14 09:38:52,Billing,Low,0.0,9.647777777777778
3562,4476,2024-03-08,2024-03-10 15:58:30,General,Low,5.0,63.975
3563,4476,2024-10-14,2024-10-14 11:39:43,Technical,Medium,3.0,11.661944444444444
3564,4476,2024-10-13,,Billing,Low,0.0,
3565,4476,2024-01-21,2024-01-21 22:27:30,General,Low,3.0,22.458333333333332
3566,3743,2024-04-23,2024-04-23 19:23:01,Billing,Medium,2.0,19.38361111111111
3567,3743,2024-09-26,2024-09-26 09:15:20,Technical,Medium,0.0,9.255555555555556
3568,3743,2024-06-09,2024-06-09 08:19:45,General,Low,0.0,8.329166666666667
3569,3743,2024-02-22,2024-02-24 19:05:35,Billing,Low,0.0,67.09305555555555
3570,369,2024-04-21,2024-04-21 04:22:47,Technical,High,0.0,4.379722222222222
3571,369,2024-05-28,2024-05-29 14:28:54,Technical,Low,4.0,38.48166666666667
3572,369,2024-03-08,2024-03-08 12:45:15,Technical,Low,5.0,12.754166666666666
3573,369,2024-05-03,2024-05-04 05:10:32,Billing,Medium,0.0,29.175555555555555
3574,369,2024-06-20,2024-06-20 18:59:32,Technical,Medium,3.0,18.99222222222222
3575,1094,2024-06-30,2024-06-30 10:43:51,General,Low,5.0,10.730833333333333
3576,1094,2024-03-14,,General,Low,0.0,
3577,1094,2024-06-19,2024-06-20 07:17:43,Technical,High,2.0,31.295277777777777
3578,1094,2024-05-06,2024-05-07 14:42:36,Billing,Medium,4.0,38.71
3579,1094,2024-11-09,,Technical,Medium,0.0,
3580,3389,2024-01-29,2024-01-29 02:40:12,Technical,High,2.0,2.67
3581,3389,2024-11-15,2024-11-15 09:38:12,Billing,Medium,4.0,9.636666666666667
3582,4406,2024-07-17,2024-07-17 04:39:45,Billing,High,0.0,4.6625
3583,4406,2024-04-03,2024-04-04 00:08:25,General,Low,0.0,24.14027777777778
3584,4406,2024-10-06,2024-10-06 21:07:19,Technical,Medium,2.0,21.121944444444445
3585,4406,2024-08-20,2024-08-20 18:59:18,Technical,Low,5.0,18.988333333333333
3586,4406,2024-07-27,2024-07-29 04:41:12,Technical,High,1.0,52.68666666666667
3587,2180,2024-01-16,2024-01-16 11:45:02,Technical,Medium,4.0,11.750555555555556
3588,2180,2024-12-22,,Billing,High,0.0,
3589,2180,2024-05-28,2024-05-28 09:10:38,Technical,High,3.0,9.177222222222222
3590,2180,2024-06-21,,Technical,Low,0.0,
3591,2180,2024-05-05,2024-05-05 05:49:50,Technical,Low,0.0,5.830555555555556
3592,1731,2024-05-02,2024-05-02 10:18:22,Technical,Medium,0.0,10.306111111111111
3593,1731,2024-02-15,,General,Low,0.0,
3594,3356,2024-06-17,2024-06-17 06:29:05,Technical,High,0.0,6.4847222222222225
3595,3356,2024-08-05,2024-08-05 16:08:35,Billing,Medium,3.0,16.143055555555556
3596,3356,2024-09-01,,Billing,Low,0.0,
3597,3356,2024-12-13,2024-12-13 18:12:59,Technical,Medium,2.0,18.21638888888889
3598,261,2024-10-04,2024-10-05 03:30:00,Billing,Low,0.0,27.5
3599,261,2024-11-17,2024-11-17 14:38:55,Technical,Low,4.0,14.64861111111111
3600,4532,2024-07-22,,Technical,Low,0.0,
3601,430,2024-12-29,2024-12-29 05:08:54,Billing,High,3.0,5.148333333333333
3602,430,2024-04-21,,General,Medium,0.0,
3603,528,2024-01-29,2024-01-29 03:41:54,General,Low,0.0,3.6983333333333333
3604,528,2024-06-08,,General,Low,0.0,
3605,528,2024-04-14,2024-04-15 23:09:53,Technical,Medium,0.0,47.164722222222224
3606,3387,2024-01-01,2024-01-01 11:51:35,Billing,Medium,0.0,11.859722222222222
3607,3387,2024-10-25,2024-10-25 06:00:25,Technical,Low,0.0,6.006944444444445
3608,3387,2024-11-03,2024-11-03 16:27:00,General,Low,4.0,16.45
3609,3387,2024-05-09,2024-05-09 08:05:34,Technical,Low,5.0,8.092777777777778
3610,3387,2024-12-01,2024-12-01 06:38:52,Billing,High,2.0,6.647777777777778
3611,4721,2024-09-20,2024-09-20 09:11:04,Technical,Medium,4.0,9.184444444444445
3612,4721,2024-11-16,2024-11-17 19:31:07,Billing,Medium,0.0,43.51861111111111
