customer_id,log_date,sessions,duration_minutes,features_used,errors_encountered
2740,2024-11-20,5,9.99,11,1
2740,2024-12-30,1,27.67,1,0
2740,2024-11-22,6,70.65,7,0
2740,2024-12-26,3,33.36,8,0
2740,2024-10-31,4,23.75,9,1
2740,2024-12-07,5,65.88,10,2
2740,2024-10-06,1,11.38,12,1
2740,2024-10-12,5,19.18,3,2
2740,2024-12-14,9,44.78,4,1
2740,2024-10-09,9,20.85,13,0
2740,2024-11-12,2,35.5,1,0
2740,2024-11-11,3,8.77,1,0
2740,2024-10-17,7,-27.35,7,0
2740,2024-10-04,6,38.81,10,1
2740,2024-12-11,7,32.8,4,0
2740,2024-10-30,3,25.07,8,0
2740,2024-12-28,2,41.14,12,0
2740,2024-10-23,3,43.28,8,0
2740,2024-10-21,9,-16.6,2,2
2740,2024-11-04,3,15.65,1,2
2740,2024-11-16,8,8.51,5,0
2740,2024-10-15,7,8.32,9,0
2740,2024-10-08,2,20.95,3,2
2740,2024-10-11,3,21.7,7,1
2740,2024-10-13,4,16.24,2,0
2740,2024-11-13,8,16.14,10,0
2740,2024-11-24,3,17.76,7,2
2741,2024-12-04,5,10.4,13,0
2741,2024-11-22,9,59.66,7,0
2741,2024-12-28,1,12.64,4,1
2741,2024-12-19,3,59.09,6,0
2741,2024-11-06,6,35.14,6,0
2741,2024-11-03,4,14.98,13,1
2741,2024-11-19,9,16.43,5,1
2741,2024-11-18,3,4.28,3,0
2741,2024-12-10,3,66.23,4,0
2741,2024-11-11,9,9.21,8,0
2741,2024-10-20,2,23.37,6,0
2741,2024-12-25,6,82.8,7,1
2741,2024-10-04,4,22.02,9,0
2741,2024-12-09,6,14.82,11,1
2741,2024-11-25,6,48.77,8,3
2741,2024-11-04,7,41.25,7,0
2741,2024-12-07,9,9.82,10,1
2742,2024-10-16,5,30.76,4,1
2742,2024-12-04,6,24.32,13,0
2742,2024-12-26,2,7.65,4,0
2742,2024-11-09,5,55.06,2,0
2742,2024-12-20,5,35.9,14,2
2742,2024-12-21,9,20.07,4,1
2742,2024-12-12,3,72.0,7,0
2742,2024-11-13,8,16.71,14,1
2742,2024-10-31,8,26.3,13,1
2742,2024-10-14,4,11.2,12,0
2742,2024-12-03,1,51.06,6,1
2742,2024-11-05,1,27.24,13,1
2742,2024-11-03,4,5.28,5,0
2742,2024-11-04,5,8.59,2,0
2742,2024-10-11,9,9.88,1,0
2742,2024-10-20,3,11.43,3,0
2742,2024-10-15,2,17.13,8,2
2742,2024-10-12,5,35.62,13,1
2742,2024-10-04,6,33.5,13,0
2743,2024-10-23,7,24.9,2,1
2743,2024-11-08,4,50.35,5,0
2743,2024-11-03,3,17.22,11,1
2743,2024-10-28,9,24.16,2,0
2743,2024-10-30,6,60.43,8,0
2743,2024-11-24,7,98.8,14,0
2743,2024-11-22,3,5.61,5,0
2743,2024-12-14,9,46.9,6,1
2743,2024-12-05,4,35.13,2,2
2743,2024-10-31,4,7.51,11,0
2743,2024-11-10,9,12.23,2,0
2743,2024-10-08,4,12.28,12,0
2743,2024-11-26,4,14.28,9,0
2743,2024-10-24,9,17.34,2,0
2743,2024-11-14,8,42.82,1,1
2743,2024-12-19,6,81.74,7,0
2743,2024-12-04,4,41.17,12,4
2743,2024-11-28,4,21.58,7,1
2743,2024-12-20,1,10.07,14,0
2743,2024-10-16,3,7.48,13,1
2743,2024-10-21,4,54.38,14,0
2743,2024-10-13,2,15.06,11,1
2743,2024-10-05,8,42.71,5,1
2743,2024-10-09,4,2.77,6,0
2743,2024-10-29,2,6.78,1,3
2743,2024-10-26,7,26.68,2,1
2743,2024-11-11,5,17.3,2,1
2743,2024-11-06,4,32.66,11,1
2743,2024-11-12,2,9.8,1,0
2743,2024-10-25,4,18.69,10,0
2743,2024-12-03,5,29.14,13,0
2743,2024-11-18,5,13.29,8,2
2743,2024-12-24,1,20.94,13,1
2743,2024-10-06,5,17.86,12,0
2743,2024-10-18,5,14.07,14,0
2743,2024-12-01,5,26.12,13,0
2743,2024-12-18,2,10.11,10,0
2743,2024-11-09,5,22.16,11,2
2743,2024-12-17,3,28.02,6,1
2743,2024-12-26,5,19.2,10,1
2743,2024-12-02,7,112.18,10,1
2743,2024-12-30,3,15.16,4,1
2743,2024-12-08,2,11.91,5,0
2743,2024-12-29,9,8.9,10,0
2743,2024-12-25,2,66.48,6,1
2743,2024-12-10,1,83.11,14,0
2743,2024-10-10,8,9.55,1,0
2743,2024-11-30,5,31.29,14,0
2743,2024-12-28,8,14.49,14,0
2743,2024-10-12,9,35.96,9,0
2743,2024-10-03,5,28.85,8,0
2743,2024-11-02,8,11.11,5,0
2743,2024-11-17,3,82.92,14,0
2743,2024-11-19,4,5.91,14,0
2743,2024-11-07,5,70.34,7,2
2743,2024-11-29,8,119.89,4,1
2743,2024-12-11,9,7.43,3,0
2743,2024-10-20,9,6.4,6,0
2743,2024-11-15,8,20.27,14,1
2744,2024-11-25,7,44.74,6,2
2744,2024-10-07,4,36.67,8,0
2744,2024-12-18,3,31.35,8,1
2744,2024-11-10,2,53.2,2,0
2744,2024-10-29,2,41.43,1,0
2744,2024-12-19,5,38.63,12,1
2744,2024-12-31,4,12.78,11,1
2744,2024-11-26,8,42.82,13,0
2745,2024-12-09,8,14.85,10,1
2745,2024-10-09,2,27.25,9,1
2745,2024-10-27,2,37.61,9,0
2745,2024-12-05,8,13.05,11,1
2745,2024-11-19,3,39.61,11,0
2745,2024-10-30,3,19.43,6,0
2745,2024-11-23,7,14.62,8,0
2745,2024-12-10,2,39.23,9,0
2745,2024-11-03,1,40.65,2,0
2745,2024-10-12,2,20.55,12,0
2745,2024-10-11,2,18.57,14,1
2745,2024-10-17,7,24.97,7,1
2745,2024-11-14,9,20.53,11,3
2745,2024-12-13,2,49.39,11,0
2745,2024-12-30,3,38.45,14,1
2745,2024-10-15,3,7.02,5,0
2745,2024-10-29,2,12.23,2,1
2745,2024-12-25,4,18.91,9,0
2745,2024-11-17,3,26.02,2,0
2745,2024-10-18,3,34.7,7,0
2745,2024-12-28,6,12.89,8,0
2745,2024-11-08,7,3.25,1,1
2746,2024-12-06,7,26.89,5,0
2746,2024-12-29,2,42.52,11,0
2746,2024-12-27,4,6.95,3,0
2746,2024-11-19,9,13.68,14,0
2746,2024-10-26,4,35.18,12,1
2746,2024-10-09,4,24.15,6,0
2746,2024-12-26,5,10.68,3,0
2746,2024-11-28,6,8.02,12,0
2746,2024-10-06,5,14.37,5,1
2746,2024-12-17,6,25.67,8,0
2746,2024-11-12,7,39.1,3,2
2746,2024-11-24,3,48.4,2,0
2746,2024-10-15,5,66.36,5,1
2746,2024-12-20,6,25.04,10,0
2746,2024-10-08,2,53.16,4,0
2746,2024-12-24,2,9.79,10,0
2746,2024-12-23,4,15.15,2,0
2746,2024-11-25,4,57.01,4,0
2746,2024-12-07,2,27.43,9,0
2746,2024-11-04,9,41.86,9,1
2746,2024-12-31,9,45.39,2,0
2746,2024-11-17,9,54.84,9,0
2746,2024-10-28,4,31.39,12,2
2746,2024-11-29,6,7.58,12,1
2746,2024-10-16,6,20.69,12,0
2746,2024-10-23,7,10.62,6,1
2746,2024-11-02,6,55.21,2,0
2746,2024-10-25,2,25.23,8,0
2746,2024-12-05,7,8.14,3,0
2746,2024-10-17,7,24.12,14,0
2746,2024-11-10,1,40.04,13,0
2746,2024-12-15,2,17.66,12,1
2746,2024-11-05,5,25.2,8,0
2746,2024-11-14,7,56.81,6,2
2746,2024-12-16,4,19.27,3,0
2746,2024-11-21,6,20.91,1,1
2746,2024-10-03,2,7.03,6,1
2746,2024-11-20,6,28.95,6,1
2746,2024-12-18,5,13.17,5,1
2746,2024-11-16,7,62.11,8,0
2746,2024-10-21,4,108.74,3,0
2746,2024-12-01,6,29.46,7,1
2746,2024-12-04,2,11.86,10,0
2746,2024-11-30,8,10.74,4,0
2746,2024-10-29,3,74.51,6,0
2746,2024-10-18,3,15.98,1,0
2746,2024-12-13,3,21.47,12,0
2746,2024-11-18,9,19.31,6,0
2746,2024-12-25,5,55.62,14,0
2746,2024-10-20,5,5.13,5,0
2746,2024-11-08,8,45.86,2,0
2746,2024-11-07,1,31.09,14,2
2747,2024-11-02,9,2.62,8,1
2747,2024-10-27,4,16.48,1,0
2747,2024-10-28,3,23.22,12,2
2747,2024-12-27,6,33.55,11,0
2747,2024-11-01,2,17.17,4,1
2747,2024-10-20,9,9.09,12,1
2747,2024-12-15,4,10.7,8,0
2747,2024-10-26,9,20.77,14,0
2747,2024-12-02,6,22.78,11,0
2747,2024-12-24,2,38.47,9,2
2747,2024-10-29,1,40.22,12,0
2747,2024-11-06,2,14.14,9,0
2747,2024-10-14,2,27.55,3,0
2747,2024-11-19,3,59.15,12,1
2747,2024-11-21,3,34.58,4,0
2747,2024-12-26,4,15.96,6,1
2747,2024-11-12,4,15.89,5,0
2747,2024-10-12,4,26.12,1,0
2747,2024-10-30,6,20.95,5,2
2747,2024-12-16,1,28.05,4,1
2747,2024-12-09,8,9.19,10,0
2747,2024-11-14,3,26.65,11,0
2747,2024-12-07,3,11.63,8,0
2747,2024-10-09,4,87.72,10,1
2747,2024-11-17,2,44.71,13,0
2747,2024-12-20,2,14.96,14,0
2747,2024-11-16,8,27.75,12,0
2747,2024-12-10,4,16.32,2,1
2747,2024-10-08,4,17.66,3,0
2747,2024-10-10,8,22.23,13,1
2747,2024-12-19,9,2.55,1,1
2747,2024-11-18,4,47.74,1,0
2747,2024-11-22,1,30.04,8,1
2747,2024-10-17,1,27.79,6,1
2748,2024-12-06,3,10.71,12,0
2748,2024-10-12,7,30.6,6,0
2748,2024-12-30,4,28.45,6,1
2748,2024-11-19,2,6.99,3,0
2748,2024-10-07,6,27.38,10,0
2748,2024-11-26,5,49.47,14,0
2748,2024-10-06,2,30.79,2,1
2748,2024-11-13,1,21.62,1,0
2748,2024-12-03,9,22.2,8,2
2748,2024-11-20,1,27.7,3,0
2748,2024-11-28,8,22.07,13,1
2748,2024-12-20,2,24.24,11,0
2748,2024-10-14,2,12.2,13,0
2748,2024-11-24,3,47.41,6,0
2748,2024-10-30,7,4.37,13,0
2748,2024-10-17,5,18.79,1,0
2748,2024-11-23,1,14.65,1,0
2748,2024-12-16,4,18.97,6,0
2748,2024-10-09,5,11.62,3,0
2748,2024-11-11,7,24.61,7,1
2748,2024-10-20,3,34.5,7,0
2748,2024-12-02,9,35.14,3,0
2748,2024-12-09,6,68.54,13,2
2748,2024-11-18,4,44.62,2,0
2748,2024-10-25,6,-21.9,1,0
2749,2024-11-12,9,20.28,5,2
2749,2024-12-03,7,13.61,8,0
2749,2024-12-29,1,9.96,1,0
2749,2024-11-21,4,54.29,6,0
2749,2024-11-25,3,97.5,8,0
2749,2024-10-18,3,36.45,14,0
2749,2024-11-06,8,1.37,8,0
2749,2024-11-04,4,76.88,11,1
2749,2024-12-17,8,34.5,7,0
2749,2024-10-04,7,72.55,12,1
2749,2024-10-03,1,1.32,10,0
2749,2024-10-27,4,29.97,9,0
2749,2024-10-22,5,1.63,7,2
2749,2024-11-01,4,78.36,8,1
2749,2024-10-14,2,4.97,3,0
2749,2024-12-16,7,2.66,13,0
2749,2024-11-10,3,-36.86,11,2
2749,2024-11-14,4,44.76,3,0
2749,2024-12-09,6,31.99,4,1
2749,2024-11-18,9,9.24,13,2
2749,2024-10-06,8,27.21,7,1
2749,2024-10-24,8,41.48,2,0
2749,2024-11-07,2,21.98,14,0
2749,2024-12-25,1,29.43,1,1
2749,2024-11-23,8,36.35,14,1
2749,2024-11-20,2,10.77,9,1
2749,2024-10-16,3,40.85,6,1
2749,2024-12-31,9,22.01,1,0
2749,2024-11-30,4,60.33,6,1
2749,2024-10-15,3,15.88,7,0
2749,2024-12-24,3,58.37,12,0
2749,2024-11-05,3,15.31,9,0
2749,2024-11-16,4,12.72,6,0
2749,2024-10-23,5,57.22,10,0
2749,2024-10-21,9,54.76,12,0
2749,2024-12-19,6,67.94,6,1
2749,2024-10-09,5,30.21,12,0
2749,2024-12-10,6,24.73,2,0
2749,2024-11-19,2,21.77,8,0
2749,2024-12-23,3,48.14,7,0
2749,2024-12-30,1,38.85,9,0
2749,2024-12-27,3,13.66,4,0
2749,2024-10-12,2,20.49,12,0
2749,2024-11-08,9,24.28,5,0
2749,2024-12-22,2,13.96,11,0
2749,2024-10-19,8,12.74,8,1
2749,2024-11-27,3,10.57,11,0
2749,2024-11-28,4,22.64,13,0
2749,2024-11-02,4,15.17,11,0
2749,2024-12-01,4,17.75,5,1
2749,2024-12-11,7,8.08,4,1
2749,2024-10-25,6,64.86,6,0
2749,2024-11-29,6,34.18,12,0
2749,2024-12-26,7,82.98,6,2
2749,2024-11-09,4,26.87,13,1
2749,2024-12-18,2,19.45,6,0
2749,2024-10-10,9,9.96,4,0
2749,2024-11-15,5,90.25,2,0
2749,2024-12-13,6,9.98,4,0
2749,2024-10-13,4,13.08,7,2
2749,2024-10-07,2,35.33,11,0
2749,2024-11-17,2,36.79,3,0
2749,2024-11-24,4,30.39,9,0
2749,2024-12-05,4,32.13,3,0
2749,2024-12-20,3,30.23,11,1
2749,2024-10-11,5,18.45,3,1
2749,2024-11-03,5,22.16,13,0
2749,2024-12-04,1,37.17,8,0
2749,2024-10-05,3,18.82,4,0
2749,2024-12-14,9,40.14,11,0
2749,2024-12-02,6,40.01,9,1
2749,2024-12-08,7,14.21,8,0
2749,2024-11-11,6,-23.54,11,1
2749,2024-10-20,6,51.82,8,0
2749,2024-12-07,2,4.98,10,0
2749,2024-11-13,3,57.88,5,0
2749,2024-11-26,9,30.2,3,0
2749,2024-10-30,6,78.21,13,0
2749,2024-10-26,7,12.18,12,1
2749,2024-12-06,3,46.23,14,1
2749,2024-10-08,4,25.79,13,1
2749,2024-12-15,9,40.74,12,2
2749,2024-10-31,6,17.7,13,0
2749,2024-10-29,2,18.88,14,0
2749,2024-12-12,4,39.8,7,0
2749,2024-10-17,6,23.72,5,0
2750,2024-10-04,8,30.66,7,1
2750,2024-12-10,1,36.38,11,0
2750,2024-11-20,2,35.33,4,1
2750,2024-10-28,1,47.06,9,0
2750,2024-12-28,4,18.13,13,2
2750,2024-11-08,3,44.73,11,2
2750,2024-11-07,9,84.3,2,0
2750,2024-10-13,7,-15.7,1,1
2750,2024-11-16,9,34.15,3,0
2750,2024-10-17,4,48.25,6,0
2750,2024-12-07,4,36.6,2,0
2750,2024-10-03,3,12.06,4,0
2750,2024-11-18,1,26.46,8,0
2750,2024-10-20,2,11.97,6,0
2750,2024-10-31,2,14.37,4,0
2751,2024-11-14,4,30.75,9,0
2751,2024-12-05,1,35.36,14,2
2751,2024-10-06,7,13.85,10,0
2751,2024-10-27,8,70.45,8,0
2751,2024-10-13,3,10.7,3,0
2751,2024-11-29,5,12.05,12,0
2751,2024-12-31,7,12.41,5,0
2751,2024-10-26,9,13.91,10,0
2751,2024-12-26,9,40.65,7,0
2751,2024-11-15,7,75.21,3,1
2751,2024-10-23,6,-20.29,8,0
2751,2024-11-10,1,46.89,5,0
2751,2024-10-31,5,17.86,7,0
2751,2024-11-07,4,10.58,13,0
2751,2024-10-17,8,33.99,5,0
2751,2024-11-16,3,36.68,4,1
2751,2024-12-24,4,52.89,1,2
2751,2024-12-09,3,62.05,3,1
2751,2024-11-19,2,57.97,14,0
2751,2024-11-03,8,26.24,8,1
2751,2024-12-07,3,24.17,7,0
2751,2024-11-22,7,36.82,6,1
2751,2024-12-28,7,78.89,7,0
2751,2024-10-12,7,27.5,3,3
2752,2024-12-05,1,8.45,7,1
2752,2024-11-27,9,41.32,11,0
2752,2024-10-31,5,36.88,7,0
2752,2024-10-29,2,33.01,3,1
2752,2024-10-22,1,18.26,6,0
2752,2024-10-17,6,41.23,8,1
2752,2024-11-26,2,13.84,8,0
2752,2024-10-18,5,58.99,1,0
2752,2024-11-21,6,24.45,7,0
2752,2024-11-08,2,67.63,1,3
2752,2024-10-28,7,30.54,14,0
2752,2024-12-08,5,11.31,14,0
2752,2024-12-26,5,124.51,10,0
2752,2024-12-28,8,9.67,8,0
2752,2024-12-18,9,24.91,9,1
2752,2024-11-01,8,20.88,6,0
2752,2024-10-09,6,33.29,4,0
2752,2024-11-30,9,31.58,3,0
2752,2024-12-11,8,42.78,9,0
2753,2024-12-29,2,15.6,14,0
2753,2024-11-16,1,56.96,5,0
2753,2024-10-04,9,61.12,12,0
2753,2024-10-16,8,58.14,8,0
2753,2024-12-04,6,4.64,10,1
2753,2024-10-06,4,9.12,1,0
2753,2024-11-02,8,17.58,2,1
2753,2024-10-03,4,12.94,14,0
2753,2024-12-07,6,44.92,6,2
2753,2024-11-15,5,28.88,9,0
2753,2024-11-20,3,23.61,12,1
2753,2024-10-26,3,24.86,11,0
2753,2024-12-06,3,42.81,11,0
2753,2024-12-23,1,31.91,10,1
2753,2024-11-19,3,32.09,5,0
2753,2024-10-27,4,33.35,1,0
2753,2024-10-05,3,12.96,2,0
2753,2024-10-09,3,6.3,1,1
2753,2024-10-24,4,35.61,14,1
2753,2024-11-03,8,6.38,6,0
2753,2024-12-10,4,44.65,3,0
2753,2024-10-14,1,3.35,2,2
2753,2024-12-17,9,18.79,13,0
2753,2024-10-29,4,64.81,3,0
2753,2024-11-25,5,47.32,4,1
2753,2024-11-06,7,11.57,4,0
2753,2024-10-12,8,40.23,5,1
2753,2024-12-28,3,35.02,7,1
2753,2024-10-30,8,18.14,13,1
2753,2024-10-07,6,29.07,7,0
2753,2024-12-14,4,50.69,12,0
2753,2024-10-17,1,7.93,5,0
2753,2024-10-25,3,18.39,7,0
2753,2024-11-09,5,7.25,7,0
2753,2024-12-25,7,34.96,9,1
2754,2024-11-18,5,5.98,13,0
2754,2024-11-23,5,10.27,6,1
2754,2024-10-23,5,16.83,6,0
2754,2024-10-24,2,24.28,3,1
2754,2024-11-22,4,22.91,7,1
2754,2024-12-09,7,39.85,2,0
2754,2024-10-20,9,79.9,2,1
2754,2024-12-23,8,32.74,11,0
2754,2024-10-07,7,24.17,8,1
2754,2024-10-26,5,3.63,13,0
2754,2024-12-05,6,106.23,1,1
2754,2024-11-07,2,3.3,11,0
2754,2024-12-14,8,39.18,9,0
2754,2024-12-06,5,11.21,11,1
2754,2024-12-30,6,35.19,2,1
2754,2024-12-11,1,18.58,12,0
2754,2024-10-09,4,21.82,5,0
2754,2024-11-11,3,34.92,14,1
2754,2024-12-10,9,5.48,3,0
2754,2024-11-08,7,14.93,14,0
2754,2024-11-14,2,22.15,7,0
2754,2024-12-20,8,27.16,11,0
2754,2024-11-02,7,4.49,9,0
2754,2024-12-03,2,22.54,12,0
2754,2024-10-31,7,16.29,9,1
2754,2024-12-17,9,13.09,4,0
2754,2024-11-06,5,7.99,4,0
2754,2024-10-17,9,32.63,7,0
2754,2024-10-19,5,5.21,6,0
2754,2024-11-19,5,30.13,1,0
2754,2024-12-01,8,78.98,11,0
2754,2024-12-21,6,12.35,3,1
2754,2024-11-12,6,11.5,5,1
2754,2024-12-31,7,13.16,14,1
2754,2024-10-16,9,32.05,9,0
2755,2024-10-19,2,20.64,2,0
2755,2024-10-12,1,28.51,5,1
2755,2024-12-21,6,14.18,4,0
2755,2024-12-31,3,30.63,9,1
2755,2024-12-19,6,13.16,2,3
2755,2024-10-22,5,28.3,1,0
2756,2024-11-07,7,17.47,4,1
2756,2024-10-10,4,33.42,7,0
2756,2024-10-26,7,32.92,13,3
2756,2024-10-17,8,20.62,1,0
2756,2024-12-14,9,44.85,7,0
2756,2024-11-03,5,35.42,5,0
2756,2024-12-27,7,7.14,14,1
2756,2024-11-12,4,9.92,9,0
2756,2024-11-20,6,15.19,4,0
2756,2024-11-10,7,14.08,4,0
2756,2024-11-04,9,16.46,3,1
2756,2024-12-20,4,11.24,13,0
2756,2024-10-06,6,10.72,1,1
2756,2024-10-11,7,21.55,10,1
2756,2024-12-05,3,17.83,1,0
2756,2024-12-13,8,21.92,12,1
2756,2024-12-02,8,24.43,2,0
2756,2024-10-15,4,54.68,1,0
2756,2024-10-19,5,2.71,11,0
2756,2024-11-21,7,13.2,13,1
2756,2024-10-25,9,18.03,11,0
2756,2024-10-04,9,23.39,14,0
2756,2024-12-29,1,34.0,11,1
2756,2024-10-07,4,12.78,8,0
2756,2024-11-16,2,13.82,4,0
2756,2024-10-27,9,20.58,12,0
2756,2024-10-03,1,22.8,14,2
2756,2024-11-27,8,27.28,5,0
2756,2024-12-15,7,39.75,3,0
2756,2024-10-23,9,8.74,8,0
2756,2024-10-16,4,100.3,3,0
2756,2024-12-19,2,2.21,13,1
2756,2024-10-28,5,38.45,9,0
2756,2024-10-22,3,29.52,10,4
2757,2024-12-13,4,34.53,5,2
2757,2024-10-05,9,64.98,13,0
2757,2024-12-10,9,14.56,7,0
2757,2024-12-06,5,13.56,6,0
2757,2024-11-23,9,24.14,9,0
2757,2024-10-28,8,27.41,13,0
2757,2024-12-25,7,23.45,10,2
2757,2024-11-22,2,36.6,5,0
2757,2024-12-29,7,40.48,5,3
2757,2024-11-11,7,18.96,10,1
2757,2024-11-05,6,6.86,10,0
2757,2024-10-31,8,28.51,10,1
2757,2024-10-12,2,19.86,6,0
2757,2024-10-10,5,125.16,13,2
2757,2024-11-04,5,3.75,14,0
2757,2024-12-14,6,17.12,4,0
2757,2024-10-20,3,16.71,6,1
2757,2024-11-18,2,4.09,8,0
2757,2024-12-27,4,40.21,3,0
2757,2024-10-26,5,19.27,3,0
2757,2024-12-05,9,55.47,2,3
2757,2024-11-09,7,10.8,4,0
2757,2024-12-26,2,2.24,11,1
2757,2024-10-07,4,11.55,5,1
2757,2024-12-11,2,48.64,5,1
2757,2024-12-12,1,42.05,3,0
2757,2024-10-30,2,21.41,5,0
2757,2024-12-21,5,14.78,13,1
2757,2024-12-23,5,36.91,3,0
2757,2024-10-11,9,34.75,12,0
2757,2024-12-17,7,38.19,2,0
2757,2024-11-25,4,9.94,4,0
2757,2024-12-16,9,6.75,4,0
2757,2024-11-29,5,37.86,13,0
2757,2024-12-24,9,22.29,7,2
2757,2024-10-21,1,17.37,9,1
2757,2024-12-07,2,13.99,11,1
2757,2024-11-02,1,46.89,2,4
2757,2024-12-09,6,8.44,13,0
2757,2024-11-16,5,17.08,6,0
2757,2024-10-16,7,33.45,13,1
2757,2024-12-19,1,7.18,8,0
2757,2024-10-24,3,34.52,6,0
2757,2024-11-03,9,68.67,2,0
2757,2024-11-24,4,20.1,3,3
2757,2024-11-20,5,18.77,2,0
2757,2024-11-30,7,56.72,13,1
2757,2024-12-15,9,20.98,6,0
2757,2024-11-06,8,53.07,14,1
2757,2024-11-10,4,7.41,4,1
2758,2024-10-26,2,10.63,8,1
2758,2024-11-12,9,11.23,10,0
2758,2024-12-10,3,12.34,5,0
2758,2024-11-23,4,3.84,6,1
2758,2024-12-15,8,36.25,3,0
2758,2024-10-13,3,37.0,5,0
2758,2024-10-24,4,11.03,9,1
2758,2024-11-06,4,8.23,12,0
2758,2024-12-31,6,8.01,5,0
2758,2024-12-24,7,110.79,2,0
2758,2024-12-14,3,2.81,2,1
2758,2024-10-30,3,41.14,12,2
2758,2024-12-16,1,18.48,6,0
2758,2024-11-15,4,53.93,3,0
2758,2024-10-11,6,18.16,10,2
2758,2024-11-01,9,30.41,10,0
2758,2024-11-02,1,29.33,9,0
2758,2024-10-29,1,58.17,8,0
2758,2024-12-25,5,93.66,13,0
2758,2024-11-09,1,25.75,11,2
2758,2024-11-17,8,17.63,9,0
2758,2024-10-27,1,60.6,11,0
2758,2024-12-11,4,28.19,10,0
2758,2024-10-21,9,34.47,12,0
2758,2024-11-19,3,27.6,2,0
2758,2024-11-07,6,36.33,11,0
2758,2024-10-19,7,2.8,3,0
2758,2024-10-05,9,18.38,7,0
2758,2024-10-18,8,40.4,9,0
2758,2024-11-22,7,14.81,1,0
2758,2024-10-23,2,45.06,3,0
2758,2024-12-26,7,3.57,12,0
2758,2024-12-28,9,20.18,14,0
2758,2024-12-18,7,14.42,3,0
2758,2024-11-26,5,43.92,2,0
2758,2024-10-06,1,11.35,7,0
2758,2024-12-05,6,31.97,14,0
2759,2024-12-28,3,16.31,14,1
2759,2024-10-14,7,27.32,1,1
2759,2024-10-11,6,19.93,7,0
2759,2024-10-26,7,14.65,5,0
2759,2024-12-27,4,18.85,7,0
2759,2024-10-30,8,31.16,10,0
2759,2024-12-04,9,50.89,1,1
2759,2024-11-09,6,24.75,8,1
2759,2024-12-15,8,25.19,8,0
2759,2024-11-13,7,67.18,5,0
2759,2024-11-26,2,50.98,10,1
2759,2024-10-12,9,4.33,6,1
2759,2024-12-25,8,40.35,1,1
2759,2024-12-13,7,14.59,5,0
2759,2024-12-22,2,25.62,11,0
2759,2024-11-06,2,0.57,13,0
2759,2024-12-02,8,65.61,11,1
2759,2024-11-11,6,64.12,4,2
2759,2024-12-03,4,31.81,2,0
2759,2024-11-08,8,4.14,2,1
2759,2024-12-01,9,21.61,8,0
2759,2024-12-20,8,48.98,3,0
2759,2024-11-28,8,25.88,9,0
2759,2024-12-31,9,20.9,8,0
2759,2024-11-03,9,14.03,12,1
2759,2024-10-28,6,19.63,12,2
2759,2024-12-19,8,72.47,13,0
2759,2024-11-24,9,23.36,3,1
2759,2024-12-29,3,4.84,9,1
2759,2024-12-23,5,32.98,11,0
2759,2024-10-15,1,14.32,4,1
2759,2024-12-08,1,60.16,10,1
2759,2024-10-29,9,37.24,14,0
2759,2024-10-06,8,14.81,4,0
2759,2024-11-25,1,21.67,14,0
2759,2024-12-14,1,47.93,1,0
2759,2024-10-04,5,14.39,11,1
2759,2024-10-23,9,64.64,7,1
2759,2024-11-12,3,48.07,5,2
2759,2024-11-17,8,15.96,2,0
2759,2024-11-18,8,24.37,10,3
2759,2024-12-12,2,94.12,10,1
2759,2024-10-03,9,22.02,9,0
2759,2024-11-27,5,18.3,7,0
2759,2024-10-13,4,20.6,11,0
2759,2024-10-22,4,84.11,8,0
2759,2024-10-18,9,19.42,11,0
2759,2024-12-06,9,14.75,7,0
2759,2024-10-27,9,20.51,5,1
2759,2024-11-22,6,46.2,7,0
2759,2024-12-18,9,2.96,6,0
2759,2024-11-04,5,72.19,4,1
2759,2024-11-29,1,77.6,5,1
2759,2024-12-16,4,37.2,10,1
2759,2024-12-21,5,12.5,11,0
2759,2024-12-17,8,16.31,10,0
2759,2024-11-19,5,53.23,13,0
2759,2024-10-10,5,11.83,10,1
2759,2024-12-07,6,14.64,5,1
2759,2024-11-30,6,41.03,4,0
2760,2024-12-31,6,43.98,9,0
2760,2024-12-10,5,52.55,11,1
2760,2024-12-21,3,20.89,2,0
2760,2024-10-14,3,65.42,12,1
2760,2024-11-26,8,21.45,14,0
2760,2024-10-26,6,15.04,6,1
2760,2024-11-21,7,14.96,11,0
2760,2024-11-28,4,12.09,10,0
2760,2024-10-16,1,28.23,3,1
2760,2024-11-04,7,63.5,13,0
2760,2024-12-28,8,15.81,6,1
2760,2024-11-19,6,91.12,14,0
2760,2024-11-22,8,20.55,5,1
2760,2024-11-01,7,73.64,7,2
2760,2024-10-21,7,9.48,3,2
2760,2024-11-17,6,9.49,7,0
2760,2024-10-03,2,31.73,2,0
2760,2024-10-30,5,15.91,12,0
2760,2024-12-20,6,28.49,10,1
2760,2024-10-13,7,48.49,4,1
2760,2024-11-03,1,46.6,10,3
2760,2024-10-09,7,23.64,14,1
2760,2024-10-08,1,27.42,7,1
2760,2024-11-23,3,18.28,12,0
2760,2024-11-15,2,9.95,4,1
2760,2024-11-02,5,43.94,6,1
2760,2024-12-15,2,20.84,7,1
2760,2024-10-24,5,19.47,13,0
2760,2024-10-04,8,28.41,1,0
2760,2024-10-31,6,4.93,12,0
2760,2024-10-07,1,15.7,13,0
2760,2024-10-12,6,47.4,4,2
2760,2024-11-11,8,36.3,2,0
2760,2024-11-25,6,52.54,11,0
