ticket_id,customer_id,created_date,resolved_date,category,priority,satisfaction_score
2692,3419,2024/08/11 00:00:00,2024/08/11 00:12:25,Billing,Medium,3.0
2693,456,2024/02/29 00:00:00,2024/02/29 18:46:52,Technical,Low,
2694,456,2024/04/27 00:00:00,,Technical,Medium,
2695,456,2024/06/28 00:00:00,2024/06/28 11:13:45,Technical,Medium,
2696,456,2024/09/26 00:00:00,2024/09/26 22:34:52,General,Medium,4.0
2697,4240,2024/08/20 00:00:00,2024/08/21 10:21:41,General,Medium,
2698,2839,2024/11/24 00:00:00,2024/11/24 09:20:41,Technical,High,5.0
2699,4997,2024/07/24 00:00:00,2024/07/24 09:06:28,Technical,Low,4.0
2700,3854,2024/08/05 00:00:00,2024/08/05 06:31:40,General,Low,
2701,3854,2024/06/18 00:00:00,2024/06/18 04:45:57,Billing,Medium,4.0
2702,3854,2024/07/18 00:00:00,2024/07/18 14:02:41,General,Low,4.0
2703,1703,2024/06/11 00:00:00,2024/06/12 04:23:16,Technical,Low,5.0
2704,1703,2024/05/24 00:00:00,,Billing,Medium,
2705,1703,2024/01/30 00:00:00,2024/01/31 08:15:32,General,High,4.0
2706,4260,2024/11/19 00:00:00,2024/11/22 10:00:19,Technical,Low,4.0
2707,1349,2024/11/05 00:00:00,2024/11/05 06:44:11,Billing,Low,4.0
2708,1349,2024/04/21 00:00:00,2024/04/21 12:29:14,Billing,High,1.0
2709,1349,2024/10/28 00:00:00,2024/10/28 09:04:46,Technical,Low,4.0
2710,1349,2024/02/11 00:00:00,2024/02/11 22:20:50,Technical,High,3.0
2711,1349,2024/03/24 00:00:00,,Technical,Medium,
2712,2846,2024/06/24 00:00:00,2024/06/25 06:48:29,Technical,Low,5.0
2713,2846,2024/07/15 00:00:00,2024/07/17 21:58:22,Technical,High,
2714,2846,2024/01/12 00:00:00,2024/01/12 11:30:31,Billing,Low,5.0
2715,2846,2024/10/27 00:00:00,2024/10/27 23:58:43,Technical,Low,
2716,2846,2024/10/01 00:00:00,,Technical,High,
2717,4485,2024/06/08 00:00:00,,Technical,Medium,
2718,4485,2024/03/26 00:00:00,2024/03/26 00:56:48,Billing,Medium,5.0
2719,4485,2024/10/20 00:00:00,2024/10/20 14:07:46,Billing,Medium,4.0
2720,4485,2024/06/08 00:00:00,2024/06/08 08:36:28,Technical,Low,3.0
2721,3681,2024/11/09 00:00:00,,Billing,Medium,
2722,3681,2024/10/18 00:00:00,,Billing,Medium,
2723,3681,2024/10/19 00:00:00,2024/10/19 05:42:31,General,Low,4.0
2724,2034,2024/07/27 00:00:00,2024/07/28 16:08:05,Technical,Low,4.0
2725,1683,2024/01/19 00:00:00,2024/01/19 06:09:05,Technical,Low,5.0
2726,1683,2024/03/16 00:00:00,2024/03/16 05:30:21,Billing,High,4.0
2727,1683,2024/06/15 00:00:00,2024/06/15 11:18:49,General,Low,
2728,1683,2024/07/16 00:00:00,2024/07/16 06:51:45,Billing,Medium,
2729,1683,2024/10/10 00:00:00,2024/10/10 17:24:52,Technical,Low,4.0
2730,2804,2024/04/21 00:00:00,2024/04/22 07:00:06,General,Medium,
2731,2804,2024/07/25 00:00:00,2024/07/25 19:38:01,Technical,Medium,
2732,2804,2024/09/04 00:00:00,2024/09/04 05:34:43,Technical,Medium,
2733,2777,2024/08/19 00:00:00,2024/08/19 02:15:04,General,Low,3.0
2734,2777,2024/11/19 00:00:00,2024/11/21 01:12:02,Technical,Low,3.0
2735,2777,2024/04/24 00:00:00,2024/04/24 12:31:42,Billing,High,3.0
2736,3788,2024/10/23 00:00:00,,Technical,Medium,
2737,3788,2024/10/13 00:00:00,2024/10/13 06:25:19,General,Low,5.0
2738,3788,2024/02/21 00:00:00,2024/02/21 04:33:32,Technical,Medium,4.0
2739,3788,2024/07/07 00:00:00,2024/07/07 14:11:09,Technical,Medium,5.0
2740,3788,2024/08/23 00:00:00,2024/08/23 05:33:59,Billing,Low,5.0
2741,3744,2024/03/03 00:00:00,2024/03/03 12:08:52,Technical,Low,5.0
2742,2064,2024/06/05 00:00:00,2024/06/06 09:42:11,General,High,3.0
2743,2064,2024/04/26 00:00:00,,General,Medium,
2744,2064,2024/01/03 00:00:00,2024/01/03 18:23:26,General,Low,
2745,2064,2024/07/01 00:00:00,2024/07/01 10:37:03,Billing,Low,
2746,2064,2024/03/26 00:00:00,,Technical,Low,
2747,1276,2024/09/09 00:00:00,2024/09/09 10:41:38,Technical,Medium,4.0
2748,1276,2024/08/26 00:00:00,2024/08/26 07:00:35,Technical,Low,
2749,1276,2024/06/10 00:00:00,2024/06/10 08:42:09,Technical,High,
2750,3690,2024/06/24 00:00:00,2024/06/25 10:16:22,General,High,3.0
2751,3690,2024/02/27 00:00:00,2024/02/27 08:24:06,Billing,Medium,4.0
2752,3690,2024/03/08 00:00:00,2024/03/08 18:30:29,Technical,High,5.0
2753,4973,2024/04/30 00:00:00,2024/04/30 20:18:42,Billing,Low,
2754,4973,2024/12/12 00:00:00,2024/12/13 09:45:42,Technical,Low,5.0
2755,2351,2024/06/25 00:00:00,2024/06/25 09:22:26,Billing,Low,4.0
2756,2351,2024/08/26 00:00:00,2024/08/26 00:58:49,Billing,Medium,
2757,1080,2024/09/20 00:00:00,2024/09/20 13:44:29,General,Low,3.0
2758,3199,2024/10/20 00:00:00,2024/10/20 07:53:00,General,Low,
2759,3199,2024/10/20 00:00:00,2024/10/20 06:43:35,General,Medium,
2760,426,2024/08/03 00:00:00,2024/08/05 01:31:47,Technical,Low,
2761,426,2024/08/27 00:00:00,2024/08/28 18:06:04,Billing,Low,4.0
2762,426,2024/03/17 00:00:00,2024/03/17 23:41:01,Technical,Medium,5.0
2763,2863,2024/06/03 00:00:00,2024/06/03 11:17:07,Technical,Medium,5.0
2764,2863,2024/08/22 00:00:00,,Technical,Medium,
2765,2863,2024/02/24 00:00:00,,Technical,Low,
2766,3657,2024/02/02 00:00:00,2024/02/02 18:12:01,Technical,Medium,3.0
2767,3364,2024/04/04 00:00:00,2024/04/04 06:16:39,Technical,Medium,
2768,3163,2024/12/17 00:00:00,2024/12/17 21:25:24,Billing,Low,5.0
2769,3163,2024/05/23 00:00:00,2024/05/23 13:44:08,Technical,Low,5.0
2770,4265,2024/07/30 00:00:00,2024/07/30 16:32:57,Billing,High,1.0
2771,4265,2024/10/29 00:00:00,,Technical,High,
2772,1138,2024/09/09 00:00:00,2024/09/10 22:35:21,Technical,Medium,3.0
2773,655,2024/02/10 00:00:00,,Billing,Low,
2774,655,2024/05/24 00:00:00,2024/05/24 03:15:07,Technical,High,2.0
2775,655,2024/02/13 00:00:00,2024/02/13 21:03:39,General,Low,4.0
2776,655,2024/12/18 00:00:00,2024/12/19 05:16:01,Technical,Medium,5.0
2777,2247,2024/03/17 00:00:00,2024/03/17 08:13:53,Technical,Low,4.0
2778,2247,2024/11/03 00:00:00,,Billing,Low,
2779,2333,2024/06/15 00:00:00,2024/06/15 01:58:53,Technical,Low,5.0
2780,2333,2024/09/22 00:00:00,2024/09/23 06:09:12,General,Low,4.0
2781,2333,2024/06/09 00:00:00,2024/06/10 03:35:36,General,Low,
2782,2333,2024/06/02 00:00:00,,Billing,Medium,
2783,2333,2024/03/16 00:00:00,,Technical,Low,
2784,318,2024/03/10 00:00:00,2024/03/11 06:56:21,Technical,High,3.0
2785,318,2024/09/09 00:00:00,2024/09/09 09:32:42,Billing,Medium,
2786,318,2024/12/20 00:00:00,,Billing,High,
2787,318,2024/05/21 00:00:00,2024/05/21 23:31:48,Billing,Medium,
2788,4864,2024/05/29 00:00:00,2024/05/29 12:37:59,Billing,Medium,
2789,4864,2024/01/27 00:00:00,,Technical,Medium,
2790,4864,2024/03/31 00:00:00,,Billing,Medium,
2791,4864,2024/12/07 00:00:00,2024/12/07 02:41:07,Technical,High,
2792,3957,2024/06/13 00:00:00,2024/06/13 06:50:52,Technical,Low,
2793,3957,2024/02/19 00:00:00,2024/02/19 20:53:30,General,High,
2794,4697,2024/01/29 00:00:00,2024/01/29 07:10:28,Technical,High,
2795,4697,2024/01/13 00:00:00,2024/01/13 20:17:44,Technical,Medium,
2796,4697,2024/06/07 00:00:00,2024/06/07 15:05:15,Technical,Low,
2797,418,2024/07/15 00:00:00,2024/07/15 06:37:25,Billing,Low,5.0
2798,418,2024/04/19 00:00:00,2024/04/20 15:22:18,Technical,Low,5.0
2799,418,2024/12/05 00:00:00,2024/12/05 06:53:57,Technical,High,2.0
2800,418,2024/08/21 00:00:00,,Technical,Medium,
2801,4832,2024/04/09 00:00:00,2024/04/09 20:50:45,Billing,High,
2802,4832,2024/06/06 00:00:00,2024/06/06 17:02:58,General,Medium,5.0
2803,4832,2024/07/18 00:00:00,,Billing,Medium,
2804,4832,2024/10/12 00:00:00,2024/10/12 18:21:35,Billing,Medium,
2805,4832,2024/11/23 00:00:00,2024/11/23 12:15:05,Technical,Medium,4.0
2806,120,2024/02/08 00:00:00,2024/02/08 07:34:21,General,Low,4.0
2807,120,2024/01/27 00:00:00,2024/01/27 08:15:45,Technical,Low,3.0
2808,120,2024/10/09 00:00:00,2024/10/09 17:15:31,Technical,Medium,
2809,1401,2024/07/16 00:00:00,2024/07/17 19:26:28,Technical,Low,
2810,885,2024/02/16 00:00:00,,General,Medium,
2811,885,2024/12/09 00:00:00,2024/12/09 21:09:47,Billing,Low,
2812,885,2024/08/18 00:00:00,,Technical,Medium,
2813,885,2024/06/24 00:00:00,2024/06/24 08:58:52,Technical,High,5.0
2814,651,2024/10/17 00:00:00,2024/10/17 10:28:57,Technical,High,2.0
2815,651,2024/04/21 00:00:00,2024/04/21 06:06:22,General,High,4.0
2816,651,2024/12/19 00:00:00,2024/12/19 13:18:54,Billing,Medium,
2817,651,2024/04/21 00:00:00,2024/04/21 21:44:18,Billing,Medium,
2818,3144,2024/02/13 00:00:00,2024/02/13 10:50:02,Technical,Low,
2819,4878,2024/02/20 00:00:00,,Billing,Low,
2820,4878,2024/11/05 00:00:00,,Billing,High,
2821,4878,2024/09/14 00:00:00,2024/09/14 10:42:14,General,High,4.0
2822,4058,2024/03/31 00:00:00,,Billing,Medium,
2823,4786,2024/01/22 00:00:00,2024/01/22 20:31:31,Billing,Low,
2824,4786,2024/10/30 00:00:00,2024/10/30 07:45:06,Billing,Medium,4.0
2825,4290,2024/10/30 00:00:00,2024/10/30 07:41:47,General,Medium,4.0
2826,4290,2024/06/14 00:00:00,2024/06/14 07:12:56,Billing,Low,
2827,2657,2024/02/05 00:00:00,2024/02/05 23:47:50,Billing,High,5.0
2828,2657,2024/01/03 00:00:00,2024/01/03 08:18:23,General,Low,
2829,2657,2024/09/30 00:00:00,2024/09/30 08:48:31,Technical,Low,4.0
2830,2589,2024/07/28 00:00:00,2024/07/28 09:01:27,Billing,Medium,
2831,2589,2024/11/03 00:00:00,2024/11/03 20:58:19,Technical,High,
2832,2589,2024/12/27 00:00:00,2024/12/27 20:28:51,Technical,Medium,5.0
2833,2589,2024/04/03 00:00:00,,Billing,Medium,
2834,3555,2024/02/06 00:00:00,2024/02/06 01:13:54,Billing,Low,
2835,3555,2024/11/11 00:00:00,2024/11/11 03:24:54,Technical,Medium,
2836,3555,2024/07/08 00:00:00,,Technical,Low,
2837,3555,2024/09/27 00:00:00,2024/09/27 05:38:20,General,Low,4.0
2838,2261,2024/12/28 00:00:00,2024/12/29 04:55:59,Billing,Low,
2839,2261,2024/01/14 00:00:00,,General,Low,
2840,2261,2024/08/28 00:00:00,2024/08/28 10:26:39,Technical,Low,
2841,2261,2024/03/15 00:00:00,2024/03/15 05:41:21,General,Medium,
2842,4313,2024/03/18 00:00:00,,Billing,Low,
2843,3593,2024/11/13 00:00:00,2024/11/14 18:30:56,Technical,High,3.0
2844,3593,2024/09/14 00:00:00,2024/09/14 09:49:33,Technical,Low,2.0
2845,3593,2024/05/15 00:00:00,2024/05/16 03:32:19,Billing,High,
2846,3593,2024/02/19 00:00:00,,Technical,Low,
2847,2899,2024/10/21 00:00:00,2024/10/21 05:49:46,General,Medium,4.0
2848,2899,2024/09/22 00:00:00,,Technical,Low,
2849,2899,2024/05/17 00:00:00,2024/05/17 07:43:46,Billing,High,
2850,2899,2024/02/24 00:00:00,,Technical,Low,
2851,1469,2024/05/05 00:00:00,2024/05/05 06:12:14,Billing,Low,5.0
2852,4499,2024/02/10 00:00:00,,Technical,High,
2853,4499,2024/03/04 00:00:00,2024/03/04 14:05:01,Technical,Low,5.0
2854,2477,2024/12/06 00:00:00,2024/12/06 13:29:55,General,Medium,5.0
2855,2477,2024/08/05 00:00:00,2024/08/05 11:42:49,Technical,Low,
2856,448,2024/01/16 00:00:00,2024/01/16 06:44:44,Billing,Medium,
2857,448,2024/02/14 00:00:00,2024/02/14 17:30:23,Technical,Medium,
2858,4477,2024/06/25 00:00:00,2024/06/25 13:00:45,Technical,Low,4.0
2859,3165,2024/08/30 00:00:00,2024/08/31 14:48:53,Technical,Medium,5.0
2860,3165,2024/05/28 00:00:00,2024/05/28 20:46:03,Billing,Low,3.0
2861,3165,2024/02/29 00:00:00,2024/02/29 23:56:53,Technical,Medium,
2862,3165,2024/05/04 00:00:00,2024/05/04 06:47:44,Billing,Medium,
2863,3165,2024/01/28 00:00:00,2024/01/28 17:37:53,Billing,Low,
2864,3924,2024/09/01 00:00:00,2024/09/01 16:54:15,Billing,Medium,2.0
2865,3924,2024/02/25 00:00:00,2024/02/25 08:34:34,Billing,Medium,5.0
2866,1667,2024/07/08 00:00:00,,General,Medium,
2867,1667,2024/02/12 00:00:00,2024/02/12 19:51:20,General,Medium,4.0
2868,1667,2024/01/13 00:00:00,2024/01/13 11:26:39,Billing,Medium,5.0
2869,1667,2024/02/28 00:00:00,,Technical,Low,
2870,1667,2024/12/04 00:00:00,2024/12/04 17:50:42,Billing,Low,
2871,2500,2024/09/09 00:00:00,2024/09/09 00:44:31,Technical,Low,4.0
2872,2500,2024/05/28 00:00:00,,Technical,Low,
2873,2500,2024/06/22 00:00:00,2024/06/22 11:42:26,Technical,Low,
2874,2500,2024/04/13 00:00:00,2024/04/13 21:22:49,Technical,Medium,
2875,2086,2024/03/02 00:00:00,2024/03/02 00:51:36,Billing,Medium,
2876,2086,2024/11/07 00:00:00,2024/11/07 15:50:03,Technical,Low,
2877,2086,2024/02/01 00:00:00,2024/02/03 13:25:20,Technical,High,
2878,2086,2024/02/27 00:00:00,,Technical,Medium,
2879,3011,2024/10/28 00:00:00,2024/10/29 00:22:23,Technical,Medium,2.0
2880,3011,2024/05/05 00:00:00,2024/05/05 14:39:02,Technical,High,5.0
2881,1911,2024/04/29 00:00:00,2024/04/29 22:41:33,Billing,Medium,
2882,1911,2024/09/16 00:00:00,2024/09/16 02:22:44,General,Low,
2883,1911,2024/10/11 00:00:00,2024/10/11 09:17:05,Technical,High,2.0
2884,4855,2024/09/16 00:00:00,2024/09/16 10:36:13,Billing,Low,5.0
2885,1565,2024/08/08 00:00:00,2024/08/08 11:30:51,Technical,Low,5.0
2886,1565,2024/03/04 00:00:00,2024/03/04 03:45:49,Technical,Medium,
2887,1565,2024/08/21 00:00:00,2024/08/21 10:13:09,General,Low,5.0
2888,1565,2024/03/14 00:00:00,2024/03/14 20:14:51,Billing,High,
2889,3367,2024/07/24 00:00:00,2024/07/24 07:22:47,Billing,Medium,
2890,3367,2024/04/12 00:00:00,2024/04/12 09:22:07,Technical,Medium,2.0
2891,3367,2024/05/09 00:00:00,2024/05/09 11:23:12,General,Low,5.0
2892,3367,2024/06/30 00:00:00,2024/06/30 15:37:07,Technical,Low,5.0
2893,1730,2024/09/03 00:00:00,2024/09/03 15:03:22,Billing,Low,4.0
2894,1730,2024/11/01 00:00:00,2024/11/02 09:31:05,Billing,High,4.0
2895,1730,2024/10/12 00:00:00,2024/10/13 01:06:09,Technical,Medium,4.0
2896,1730,2024/04/03 00:00:00,2024/04/03 21:34:30,Billing,Low,
2897,1730,2024/09/15 00:00:00,2024/09/15 15:40:06,General,Medium,
2898,2026,2024/11/23 00:00:00,,Billing,Low,
2899,2026,2024/01/19 00:00:00,2024/01/19 20:28:20,Billing,Low,5.0
2900,2026,2024/03/09 00:00:00,2024/03/09 17:32:31,Billing,Low,
2901,2026,2024/10/16 00:00:00,2024/10/16 20:59:22,Billing,Low,5.0
2902,2026,2024/09/15 00:00:00,2024/09/17 04:19:38,Technical,Low,3.0
2903,4215,2024/12/06 00:00:00,,Technical,Low,
2904,4215,2024/01/26 00:00:00,2024/01/26 05:28:26,Technical,Low,1.0
2905,3883,2024/12/21 00:00:00,2024/12/22 20:57:52,General,High,
2906,3883,2024/11/09 00:00:00,2024/11/09 15:16:14,Technical,High,
2907,2607,2024/10/17 00:00:00,2024/10/18 05:32:25,Technical,Low,
2908,2607,2024/06/07 00:00:00,2024/06/07 10:24:04,General,Medium,2.0
2909,2607,2024/05/03 00:00:00,,Billing,Low,
2910,2607,2024/05/22 00:00:00,,Technical,Low,
2911,2590,2024/12/04 00:00:00,2024/12/04 15:13:58,Technical,Medium,
2912,2975,2024/04/20 00:00:00,2024/04/21 01:10:28,Billing,Low,4.0
2913,4329,2024/06/05 00:00:00,2024/06/05 18:21:41,Technical,Medium,5.0
2914,4329,2024/09/18 00:00:00,2024/09/18 10:09:35,Billing,Low,
2915,4329,2024/03/29 00:00:00,2024/03/29 15:34:52,General,High,
2916,3067,2024/08/04 00:00:00,2024/08/04 08:05:05,Technical,Medium,3.0
2917,3622,2024/03/07 00:00:00,,Billing,Medium,
2918,3622,2024/09/16 00:00:00,2024/09/17 09:04:55,Technical,Low,4.0
2919,3622,2024/06/14 00:00:00,2024/06/14 15:17:45,Technical,High,
2920,3622,2024/05/01 00:00:00,2024/05/01 06:28:45,Billing,Medium,
2921,1440,2024/03/24 00:00:00,2024/03/24 09:27:10,Billing,Medium,
2922,1440,2024/09/26 00:00:00,2024/09/26 12:06:54,Technical,Medium,5.0
2923,1501,2024/09/28 00:00:00,2024/09/28 05:49:32,Billing,High,1.0
2924,1501,2024/03/01 00:00:00,2024/03/01 10:54:55,Billing,High,4.0
2925,1501,2024/06/10 00:00:00,,Technical,Low,
2926,1798,2024/02/20 00:00:00,2024/02/20 12:58:54,Technical,Medium,
2927,1798,2024/04/20 00:00:00,2024/04/20 01:42:42,Billing,Low,4.0
2928,1798,2024/06/27 00:00:00,2024/06/27 22:40:06,Billing,Medium,3.0
2929,3517,2024/12/02 00:00:00,2024/12/02 08:07:33,Billing,High,
2930,3517,2024/05/15 00:00:00,2024/05/16 01:39:02,Technical,Medium,5.0
2931,3517,2024/02/08 00:00:00,2024/02/08 23:33:10,General,Medium,5.0
2932,3517,2024/03/02 00:00:00,2024/03/03 01:11:15,General,Low,
2933,1419,2024/06/05 00:00:00,2024/06/06 16:19:14,Technical,Low,4.0
2934,1419,2024/11/24 00:00:00,2024/11/24 15:29:50,Technical,High,1.0
2935,1419,2024/12/21 00:00:00,2024/12/22 11:26:06,Billing,Low,5.0
2936,1419,2024/05/06 00:00:00,2024/05/06 04:57:40,General,Medium,3.0
2937,4267,2024/07/04 00:00:00,,Technical,Low,
2938,4267,2024/06/20 00:00:00,,General,Medium,
2939,143,2024/03/01 00:00:00,,Technical,Low,
2940,143,2024/01/05 00:00:00,2024/01/06 00:49:33,Technical,Low,
2941,143,2024/07/13 00:00:00,2024/07/13 02:49:01,Technical,Medium,
2942,247,2024/08/12 00:00:00,2024/08/12 05:31:32,Technical,Medium,
2943,247,2024/10/21 00:00:00,2024/10/21 03:03:00,Technical,Low,4.0
2944,247,2024/09/18 00:00:00,2024/09/18 05:28:35,Technical,High,3.0
2945,3965,2024/07/09 00:00:00,2024/07/10 01:39:23,Billing,Low,5.0
2946,3965,2024/12/28 00:00:00,2024/12/28 13:16:43,General,Low,5.0
2947,3965,2024/08/12 00:00:00,,Technical,Medium,
2948,3965,2024/09/25 00:00:00,2024/09/25 14:19:15,Technical,Low,
2949,3965,2024/04/24 00:00:00,,Technical,Low,
2950,3505,2024/07/20 00:00:00,2024/07/20 05:29:23,General,Low,5.0
2951,3505,2024/12/28 00:00:00,2024/12/28 01:29:08,General,Low,
2952,3505,2024/05/19 00:00:00,,Technical,Medium,
2953,3659,2024/06/23 00:00:00,2024/06/24 09:20:31,General,Low,
2954,3659,2024/10/18 00:00:00,2024/10/18 13:13:44,Technical,High,
2955,3659,2024/11/17 00:00:00,,General,Low,
2956,3659,2024/12/26 00:00:00,2024/12/26 09:44:48,General,Low,4.0
2957,3659,2024/10/19 00:00:00,2024/10/19 13:36:06,Technical,Low,
2958,1640,2024/03/11 00:00:00,2024/03/11 09:47:07,Technical,Medium,4.0
2959,1640,2024/01/20 00:00:00,2024/01/20 13:59:02,Technical,Low,4.0
2960,3468,2024/10/01 00:00:00,2024/10/01 14:03:58,Technical,Low,
2961,3468,2024/12/17 00:00:00,2024/12/17 07:17:38,Technical,Low,4.0
2962,3468,2024/01/25 00:00:00,2024/01/25 13:24:26,Technical,Low,
2963,3468,2024/09/03 00:00:00,2024/09/03 17:34:27,Technical,Medium,
2964,3468,2024/02/19 00:00:00,2024/02/19 17:19:15,Technical,Medium,3.0
2965,4790,2024/08/28 00:00:00,,Billing,Low,
2966,1466,2024/02/10 00:00:00,2024/02/10 14:08:05,Technical,Medium,
2967,1466,2024/11/08 00:00:00,2024/11/08 17:31:41,Technical,Low,
2968,1466,2024/03/01 00:00:00,2024/03/01 08:03:43,Technical,Medium,5.0
2969,1466,2024/06/13 00:00:00,2024/06/14 16:40:35,Technical,Medium,
2970,1466,2024/08/27 00:00:00,2024/08/27 03:46:57,Technical,Medium,
2971,339,2024/03/27 00:00:00,2024/03/27 11:43:03,Technical,Low,5.0
2972,339,2024/11/21 00:00:00,2024/11/21 06:15:44,Technical,Low,
2973,339,2024/02/13 00:00:00,2024/02/13 13:35:50,Technical,Medium,4.0
2974,339,2024/07/13 00:00:00,2024/07/13 06:14:57,Technical,High,
2975,3034,2024/01/12 00:00:00,2024/01/12 12:51:28,Billing,Low,5.0
2976,3034,2024/01/12 00:00:00,2024/01/12 16:33:58,Technical,Medium,4.0
2977,3034,2024/09/16 00:00:00,,Billing,Medium,
2978,2727,2024/02/10 00:00:00,2024/02/10 11:23:59,Technical,Low,5.0
2979,2727,2024/01/21 00:00:00,2024/01/21 11:24:30,Billing,Low,
2980,2727,2024/11/15 00:00:00,,Technical,Medium,
2981,3912,2024/07/17 00:00:00,2024/07/17 13:04:21,General,Low,5.0
2982,3912,2024/09/05 00:00:00,2024/09/06 12:51:41,Technical,High,
2983,2379,2024/08/17 00:00:00,,Billing,High,
2984,2379,2024/05/22 00:00:00,2024/05/22 01:42:43,General,Low,5.0
2985,2379,2024/05/03 00:00:00,2024/05/03 09:57:07,Technical,Medium,5.0
2986,2379,2024/08/22 00:00:00,,Billing,Low,
2987,4538,2024/08/07 00:00:00,2024/08/07 20:12:19,Billing,Low,
2988,4538,2024/02/28 00:00:00,2024/02/28 10:28:46,Technical,Medium,1.0
2989,2248,2024/02/19 00:00:00,2024/02/19 13:13:04,General,Low,
2990,2248,2024/03/20 00:00:00,2024/03/20 11:44:56,Technical,Low,5.0
2991,2248,2024/02/19 00:00:00,,Technical,Medium,
2992,2248,2024/02/21 00:00:00,2024/02/21 06:36:20,Technical,Medium,
2993,4132,2024/06/29 00:00:00,,General,Low,
2994,4132,2024/08/15 00:00:00,,General,Low,
2995,3609,2024/01/30 00:00:00,2024/01/30 08:33:33,Technical,Medium,
2996,3609,2024/05/11 00:00:00,2024/05/11 08:35:21,Billing,Low,4.0
2997,3088,2024/02/29 00:00:00,2024/02/29 22:59:21,Technical,Medium,
2998,1016,2024/08/15 00:00:00,2024/08/17 04:31:42,Technical,Low,3.0
2999,1016,2024/12/13 00:00:00,,Technical,High,
3000,1016,2024/04/04 00:00:00,,General,High,
3001,2524,2024/07/29 00:00:00,,Billing,Low,
3002,2524,2024/10/11 00:00:00,,Billing,High,
3003,2524,2024/11/15 00:00:00,2024/11/15 23:06:07,Technical,Medium,
3004,2524,2024/02/03 00:00:00,2024/02/04 13:45:18,Technical,Medium,3.0
3005,3703,2024/05/08 00:00:00,2024/05/08 06:46:19,Billing,Medium,4.0
3006,3703,2024/04/07 00:00:00,,General,Low,
3007,3703,2024/05/04 00:00:00,2024/05/04 06:35:36,Technical,Low,5.0
3008,601,2024/01/29 00:00:00,2024/01/29 00:22:18,Technical,High,
3009,601,2024/06/24 00:00:00,,Technical,Medium,
3010,601,2024/08/30 00:00:00,2024/08/30 09:30:00,Technical,Low,
3011,601,2024/09/27 00:00:00,2024/09/28 11:16:46,Billing,Low,
3012,3844,2024/09/06 00:00:00,2024/09/06 14:55:19,Technical,Medium,
3013,3844,2024/09/15 00:00:00,2024/09/16 06:43:16,General,Medium,
3014,3844,2024/04/14 00:00:00,2024/04/14 09:38:21,Billing,Medium,3.0
3015,3844,2024/05/11 00:00:00,2024/05/11 23:59:22,Billing,Medium,5.0
3016,2977,2024/01/30 00:00:00,2024/01/30 09:54:59,Technical,Low,5.0
3017,2977,2024/08/18 00:00:00,,Technical,Low,
3018,2977,2024/06/21 00:00:00,,General,Low,
3019,2977,2024/10/18 00:00:00,2024/10/18 16:20:21,Billing,Low,
3020,2977,2024/09/18 00:00:00,2024/09/18 15:21:44,Billing,Low,4.0
3021,955,2024/03/26 00:00:00,2024/03/26 14:48:38,Technical,Low,4.0
3022,955,2024/06/14 00:00:00,2024/06/14 09:51:03,Technical,Medium,5.0
3023,4082,2024/01/07 00:00:00,2024/01/08 06:48:28,Technical,Medium,4.0
3024,4082,2024/09/24 00:00:00,2024/09/24 21:08:05,Technical,Low,
3025,3653,2024/03/29 00:00:00,2024/03/29 16:37:09,Technical,Low,
3026,3653,2024/07/30 00:00:00,2024/07/30 23:20:07,Technical,Low,
3027,2699,2024/09/04 00:00:00,2024/09/04 03:09:39,General,Low,
3028,2699,2024/09/26 00:00:00,2024/09/27 08:03:07,Technical,Low,5.0
3029,2699,2024/01/15 00:00:00,,Technical,High,
3030,594,2024/12/03 00:00:00,,General,Low,
3031,594,2024/11/30 00:00:00,,Billing,Low,
3032,1422,2024/05/02 00:00:00,2024/05/02 09:13:11,Billing,Medium,5.0
3033,415,2024/08/27 00:00:00,,Technical,High,
3034,415,2024/10/15 00:00:00,2024/10/15 11:14:12,General,Low,
3035,415,2024/03/15 00:00:00,,Technical,Medium,
3036,415,2024/03/25 00:00:00,,Technical,Medium,
3037,1843,2024/02/13 00:00:00,2024/02/13 14:11:26,Billing,High,3.0
3038,1843,2024/01/24 00:00:00,2024/01/24 04:39:19,Technical,Low,
3039,1843,2024/07/15 00:00:00,2024/07/15 13:27:00,Technical,Medium,
3040,3683,2024/07/18 00:00:00,2024/07/19 09:10:42,Technical,Low,5.0
3041,3683,2024/09/22 00:00:00,2024/09/22 11:33:24,Billing,Low,
3042,3683,2024/09/09 00:00:00,2024/09/09 16:28:40,Technical,Low,5.0
3043,3683,2024/08/09 00:00:00,2024/08/09 06:59:22,Technical,Medium,5.0
3044,3683,2024/10/10 00:00:00,2024/10/10 05:58:38,General,Low,1.0
3045,2446,2024/10/09 00:00:00,2024/10/10 15:53:00,General,Low,5.0
3046,2446,2024/07/17 00:00:00,2024/07/18 11:11:30,General,Low,
3047,2446,2024/01/10 00:00:00,2024/01/10 14:46:31,Billing,Low,5.0
3048,2446,2024/08/19 00:00:00,,General,Medium,
3049,3327,2024/09/16 00:00:00,2024/09/16 21:58:06,General,Medium,3.0
3050,3327,2024/01/17 00:00:00,,Billing,Low,
3051,3327,2024/06/03 00:00:00,2024/06/04 04:37:32,Technical,Low,4.0
3052,3327,2024/07/10 00:00:00,2024/07/10 06:10:49,Billing,High,1.0
3053,3327,2024/09/19 00:00:00,,General,Medium,
3054,2877,2024/04/09 00:00:00,2024/04/09 10:52:21,Technical,Medium,4.0
